text,label
Urgent hiring for Technical brewer. registration fee 500. Contact 5333520829.,1
pay 500rs.,1
"Urgent hiring for Nurse, adult. pay for id card. Contact +916427162329.",1
"Urgent hiring for Engineer, biomedical. pay 1000rs. Contact +917302216931.",1
Hiring for Prison officer. salary credited monthly. Apply now at bajaj.net.,0
Hiring for Geochemist. cab facility available. Apply now at saxena-prabhu.com.,0
complete task and earn.,1
Hiring for Academic librarian. pf and esic provided. Apply now at sathe-ramesh.com.,0
"Hiring for Secretary, company. laptop provided by company. Apply now at mander.com.",0
"Hiring for Engineer, maintenance (IT). salary credited monthly. Apply now at sridhar.com.",0
pay 500rs.,1
Hiring for Environmental consultant. pf and esic provided. Apply now at nagy.com.,0
"Hiring for Surveyor, planning and development. no charges. Apply now at kunda.info.",0
Urgent hiring for Chiropodist. pay for laptop. Contact +910680508717.,1
Hiring for Office manager. face to face round. Apply now at wagle.com.,0
Urgent hiring for Clinical research associate. security deposit refundable. Contact +911217393042.,1
"Hiring for Physicist, medical. free recruitment. Apply now at mahajan-agarwal.com.",0
Hiring for Chartered certified accountant. salary credited monthly. Apply now at rastogi.com.,0
"Urgent hiring for Nurse, children's. security deposit refundable. Contact 0403985948.",1
Urgent hiring for Educational psychologist. money for uniform. Contact 9034921256.,1
Hiring for Freight forwarder. cab facility available. Apply now at singhal-nagarajan.com.,0
Hiring for Systems analyst. cab facility available. Apply now at som.com.,0
Hiring for Social worker. company payroll. Apply now at sundaram.com.,0
Hiring for Graphic designer. company payroll. Apply now at chaudhry.com.,0
Hiring for Clinical cytogeneticist. walk in interview. Apply now at murty-dhawan.net.,0
Urgent hiring for Contractor. send money. Contact 06756811495.,1
Hiring for Cabin crew. salary credited monthly. Apply now at yogi-chada.biz.,0
pay 500rs.,1
"Urgent hiring for Psychologist, counselling. money for uniform. Contact +918471026515.",1
Urgent hiring for Occupational hygienist. pay 2000rs. Contact 5369961336.,1
"Urgent hiring for Radiographer, therapeutic. security deposit refundable. Contact 09594354216.",1
"Urgent hiring for Scientist, research (physical sciences). pay for laptop. Contact +918991320302.",1
Urgent hiring for Water engineer. registration fee 500. Contact 3995460401.,1
pay for gate pass.,1
deposit for verification.,1
Urgent hiring for Retail banker. deposit for verification. Contact 05990231477.,1
Hiring for Neurosurgeon. salary credited monthly. Apply now at mann-oza.biz.,0
Urgent hiring for Financial adviser. security deposit refundable. Contact 06832818792.,1
Hiring for Network engineer. pf and esic provided. Apply now at rastogi.com.,0
Hiring for Podiatrist. cab facility available. Apply now at hans.com.,0
"Urgent hiring for Psychotherapist, child. pay for id card. Contact 02239929090.",1
"Urgent hiring for Therapist, speech and language. pay 2000rs. Contact 00604500835.",1
Urgent hiring for Dentist. send money. Contact 7648476444.,1
Hiring for Environmental manager. no charges. Apply now at dhar-karpe.info.,0
Hiring for Warden/ranger. salary credited monthly. Apply now at kaul-sodhi.com.,0
Hiring for Adult nurse. company payroll. Apply now at devi-krishnamurthy.biz.,0
Hiring for Public house manager. health insurance given. Apply now at deshpande.info.,0
Hiring for Photographer. walk in interview. Apply now at narain-buch.biz.,0
"Hiring for Surveyor, hydrographic. health insurance given. Apply now at bobal-srinivas.com.",0
Urgent hiring for Physiotherapist. registration fee 500. Contact 3033748941.,1
Hiring for Accommodation manager. free recruitment. Apply now at agarwal.org.,0
Urgent hiring for Probation officer. pay 2000rs. Contact 06621723865.,1
"Urgent hiring for Producer, television/film/video. pay 500rs. Contact +911196914820.",1
Hiring for Early years teacher. laptop provided by company. Apply now at mannan.com.,0
"Hiring for Therapist, occupational. company payroll. Apply now at shan.com.",0
Hiring for Film/video editor. salary credited monthly. Apply now at ahuja.com.,0
"Urgent hiring for Scientist, research (life sciences). pay for id card. Contact 2379360520.",1
"Hiring for Designer, fashion/clothing. cab facility available. Apply now at magar-jha.info.",0
Urgent hiring for Waste management officer. send money. Contact +911427741993.,1
Hiring for Office manager. company payroll. Apply now at chawla.com.,0
Urgent hiring for Retail merchandiser. pay for id card. Contact 8414318397.,1
Hiring for Pensions consultant. company payroll. Apply now at vora.biz.,0
pay for id card.,1
Urgent hiring for Chief Marketing Officer. pay 2000rs. Contact 8090680125.,1
Hiring for Garment/textile technologist. health insurance given. Apply now at krishna.com.,0
Hiring for Location manager. laptop provided by company. Apply now at palla-sanghvi.biz.,0
Urgent hiring for Adult nurse. pay for laptop. Contact 02175533572.,1
Urgent hiring for Warden/ranger. send money. Contact 03742649337.,1
Hiring for Fitness centre manager. no charges. Apply now at samra-de.com.,0
Hiring for Accounting technician. salary credited monthly. Apply now at maharaj-luthra.com.,0
Hiring for Theatre manager. free recruitment. Apply now at ray.net.,0
Hiring for Insurance claims handler. laptop provided by company. Apply now at saha-dugal.info.,0
Hiring for Software engineer. no charges. Apply now at atwal-sachdeva.com.,0
investment plan for job.,1
pay for id card.,1
"Urgent hiring for Surveyor, quantity. complete task and earn. Contact 7772807817.",1
complete task and earn.,1
"Hiring for Civil engineer, consulting. salary credited monthly. Apply now at chopra.biz.",0
scan qr code for salary.,1
Hiring for Recycling officer. health insurance given. Apply now at doctor-walia.com.,0
Urgent hiring for Biomedical engineer. pay for gate pass. Contact 06569483636.,1
send money.,1
Hiring for Fitness centre manager. walk in interview. Apply now at kakar.com.,0
pay 2000rs.,1
"Urgent hiring for Surveyor, building control. registration charges apply. Contact 01886649911.",1
Urgent hiring for Trade union research officer. complete task and earn. Contact 07234976388.,1
Hiring for Production engineer. free recruitment. Apply now at kaur.com.,0
complete task and earn.,1
Hiring for Horticultural consultant. pf and esic provided. Apply now at kota.biz.,0
Urgent hiring for Senior tax professional/tax inspector. investment plan for job. Contact 7543382947.,1
Hiring for Volunteer coordinator. laptop provided by company. Apply now at ranganathan.com.,0
Urgent hiring for Mechanical engineer. investment plan for job. Contact +913252882332.,1
pay 2000rs.,1
Urgent hiring for Planning and development surveyor. investment plan for job. Contact 8845126695.,1
money for uniform.,1
Urgent hiring for Solicitor. pay 2000rs. Contact 4374778099.,1
Hiring for Pathologist. free recruitment. Apply now at chokshi.net.,0
"Hiring for Education officer, environmental. health insurance given. Apply now at sha.com.",0
"Hiring for Administrator, Civil Service. free recruitment. Apply now at nayar.com.",0
Hiring for Waste management officer. face to face round. Apply now at savant-parekh.com.,0
"Urgent hiring for Pharmacist, hospital. pay for laptop. Contact 06890924114.",1
Urgent hiring for Sales executive. pay for id card. Contact 05606228940.,1
Hiring for IT trainer. salary credited monthly. Apply now at dave.net.,0
Urgent hiring for Midwife. send money. Contact 1435080400.,1
"Urgent hiring for Engineer, petroleum. scan qr code for salary. Contact +919211824550.",1
Urgent hiring for Town planner. security deposit refundable. Contact 00510266453.,1
Urgent hiring for Graphic designer. pay 1000rs. Contact 07372150738.,1
"Urgent hiring for Editor, film/video. investment plan for job. Contact 00312605799.",1
Urgent hiring for Regulatory affairs officer. security deposit refundable. Contact 2593892365.,1
Hiring for Copy. cab facility available. Apply now at hari.com.,0
Hiring for Operations geologist. face to face round. Apply now at narula.com.,0
"Urgent hiring for Teacher, primary school. pay for laptop. Contact +910330501488.",1
Urgent hiring for Editorial assistant. pay 500rs. Contact +914375253828.,1
"Urgent hiring for Geologist, engineering. scan qr code for salary. Contact 01143940550.",1
Hiring for Surgeon. no charges. Apply now at kakar.com.,0
Hiring for Youth worker. salary credited monthly. Apply now at goswami.com.,0
"Hiring for Producer, television/film/video. cab facility available. Apply now at kanda.com.",0
"Urgent hiring for Engineer, chemical. pay for id card. Contact 3574646609.",1
Hiring for Translator. free recruitment. Apply now at saxena.com.,0
Hiring for Fitness centre manager. cab facility available. Apply now at shere-kapur.com.,0
Hiring for Public house manager. company payroll. Apply now at joshi.net.,0
"Hiring for Scientist, marine. face to face round. Apply now at patel-sama.com.",0
"Hiring for Pharmacist, hospital. no charges. Apply now at setty.com.",0
"Hiring for Production assistant, radio. cab facility available. Apply now at wali-chand.org.",0
Urgent hiring for Youth worker. security deposit refundable. Contact 02478700232.,1
Hiring for Rural practice surveyor. walk in interview. Apply now at viswanathan.com.,0
pay 2000rs.,1
pay for id card.,1
Urgent hiring for Operational researcher. complete task and earn. Contact 2736978424.,1
Hiring for Ceramics designer. laptop provided by company. Apply now at sura.com.,0
Hiring for Early years teacher. laptop provided by company. Apply now at jani.info.,0
Urgent hiring for Phytotherapist. pay 1000rs. Contact 09906386302.,1
"Hiring for Producer, television/film/video. health insurance given. Apply now at bhatt-rajagopal.com.",0
Hiring for Fast food restaurant manager. walk in interview. Apply now at patel-chad.com.,0
Urgent hiring for Health and safety inspector. registration charges apply. Contact 02649793751.,1
Hiring for Chief Marketing Officer. walk in interview. Apply now at mahajan.net.,0
"Hiring for Engineer, mining. cab facility available. Apply now at chatterjee-khanna.com.",0
"Hiring for Copywriter, advertising. no charges. Apply now at behl.com.",0
Urgent hiring for Race relations officer. pay for gate pass. Contact 06007028139.,1
registration charges apply.,1
"Hiring for Teacher, early years/pre. company payroll. Apply now at batta-bora.org.",0
Hiring for Sales executive. no charges. Apply now at atwal.biz.,0
Urgent hiring for Television camera operator. pay for laptop. Contact 2448628603.,1
Urgent hiring for Insurance underwriter. registration charges apply. Contact 09786161888.,1
Hiring for Interior and spatial designer. walk in interview. Apply now at kakar.com.,0
Urgent hiring for Educational psychologist. pay 2000rs. Contact 01275986464.,1
pay for gate pass.,1
Urgent hiring for Higher education careers adviser. pay 2000rs. Contact 07425620868.,1
"Hiring for Conservator, furniture. walk in interview. Apply now at goda.info.",0
Hiring for Chief Financial Officer. pf and esic provided. Apply now at badal.com.,0
Hiring for Company secretary. health insurance given. Apply now at korpal.net.,0
Hiring for Ceramics designer. free recruitment. Apply now at iyengar-balasubramanian.org.,0
"Urgent hiring for Administrator, sports. pay 2000rs. Contact 04982092057.",1
Hiring for Community education officer. company payroll. Apply now at dutta.com.,0
Hiring for Interpreter. laptop provided by company. Apply now at sastry.com.,0
"Hiring for Engineer, control and instrumentation. health insurance given. Apply now at dara.biz.",0
Hiring for Seismic interpreter. free recruitment. Apply now at acharya-parmer.com.,0
"Hiring for Scientist, research (medical). free recruitment. Apply now at rajagopalan-dewan.com.",0
"Hiring for Lecturer, further education. cab facility available. Apply now at manne-rao.com.",0
